UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore 
2019-10-31 04:00:00+00:00,66.0,383.0,10.0,74.0,17.0
2019-10-31 05:00:00+00:00,69.0,518.0,267.0,73.0,14.0
2019-10-31 06:00:00+00:00,73.0,520.0,435.0,73.0,13.0
2019-10-31 07:00:00+00:00,77.0,520.0,412.0,73.0,15.0
2019-10-31 08:00:00+00:00,79.0,519.0,411.0,73.0,18.0
2019-10-31 09:00:00+00:00,80.0,519.0,353.0,73.0,19.0
2019-10-31 10:00:00+00:00,79.0,519.0,285.0,72.0,17.0
2019-10-31 11:00:00+00:00,79.0,514.0,276.0,71.0,18.0
2019-10-31 12:00:00+00:00,79.0,380.0,408.0,71.0,15.0
2019-10-31 13:00:00+00:00,74.0,286.0,529.0,71.0,16.0
2019-10-31 14:00:00+00:00,59.0,285.0,531.0,72.0,13.0
2019-10-31 15:00:00+00:00,59.0,285.0,678.0,73.0,14.0
2019-10-31 16:00:00+00:00,60.0,287.0,889.0,73.0,13.0
2019-10-31 17:00:00+00:00,60.0,288.0,782.0,73.0,10.0
2019-10-31 18:00:00+00:00,60.0,289.0,484.0,74.0,8.0
2019-10-31 19:00:00+00:00,61.0,290.0,702.0,74.0,7.0
2019-10-31 20:00:00+00:00,61.0,289.0,255.0,74.0,8.0
2019-10-31 21:00:00+00:00,60.0,288.0,98.0,74.0,8.0
2019-10-31 22:00:00+00:00,60.0,288.0,1.0,74.0,7.0
2019-10-31 23:00:00+00:00,60.0,288.0,0.0,73.0,7.0
2019-11-01 00:00:00+00:00,60.0,289.0,0.0,73.0,5.0
2019-11-01 01:00:00+00:00,60.0,290.0,0.0,74.0,2.0
2019-11-01 02:00:00+00:00,60.0,290.0,0.0,74.0,2.0
2019-11-01 03:00:00+00:00,60.0,290.0,1.0,74.0,4.0
2019-11-01 04:00:00+00:00,60.0,290.0,113.0,74.0,4.0
2019-11-01 05:00:00+00:00,60.0,290.0,423.0,74.0,6.0
2019-11-01 06:00:00+00:00,60.0,290.0,523.0,73.0,5.0
2019-11-01 07:00:00+00:00,59.0,290.0,561.0,73.0,3.0
2019-11-01 08:00:00+00:00,58.0,287.0,451.0,71.0,3.0
2019-11-01 09:00:00+00:00,58.0,283.0,326.0,71.0,7.0
2019-11-01 10:00:00+00:00,60.0,285.0,324.0,70.0,7.0
2019-11-01 11:00:00+00:00,64.0,281.0,396.0,70.0,9.0
2019-11-01 12:00:00+00:00,68.0,281.0,543.0,70.0,7.0
2019-11-01 13:00:00+00:00,72.0,282.0,514.0,70.0,4.0
2019-11-01 14:00:00+00:00,76.0,286.0,504.0,71.0,4.0
2019-11-01 15:00:00+00:00,78.0,289.0,538.0,72.0,3.0
2019-11-01 16:00:00+00:00,79.0,289.0,539.0,73.0,3.0
2019-11-01 17:00:00+00:00,80.0,289.0,498.0,73.0,1.0
2019-11-01 18:00:00+00:00,77.0,290.0,73.0,74.0,3.0
2019-11-01 19:00:00+00:00,74.0,290.0,18.0,74.0,6.0
2019-11-01 20:00:00+00:00,70.0,290.0,18.0,74.0,11.0
2019-11-01 21:00:00+00:00,66.0,159.0,118.0,73.0,14.0
2019-11-01 22:00:00+00:00,65.0,73.0,143.0,73.0,16.0
2019-11-01 23:00:00+00:00,64.0,65.0,0.0,73.0,16.0
2019-11-02 00:00:00+00:00,64.0,65.0,0.0,73.0,17.0
2019-11-02 01:00:00+00:00,64.0,65.0,0.0,73.0,18.0
2019-11-02 02:00:00+00:00,64.0,65.0,0.0,73.0,24.0
2019-11-02 03:00:00+00:00,64.0,65.0,0.0,73.0,25.0
2019-11-02 04:00:00+00:00,65.0,87.0,0.0,73.0,25.0
2019-11-02 05:00:00+00:00,65.0,134.0,0.0,73.0,30.0
2019-11-02 06:00:00+00:00,65.0,139.0,0.0,73.0,29.0
2019-11-02 07:00:00+00:00,67.0,139.0,0.0,73.0,27.0
2019-11-02 08:00:00+00:00,69.0,138.0,0.0,72.0,19.0
2019-11-02 09:00:00+00:00,72.0,138.0,0.0,71.0,18.0
2019-11-02 10:00:00+00:00,74.0,138.0,0.0,71.0,17.0
2019-11-02 11:00:00+00:00,74.0,138.0,0.0,71.0,13.0
2019-11-02 12:00:00+00:00,75.0,138.0,0.0,71.0,16.0
2019-11-02 13:00:00+00:00,76.0,138.0,0.0,73.0,21.0
2019-11-02 14:00:00+00:00,76.0,138.0,0.0,74.0,25.0
2019-11-02 15:00:00+00:00,77.0,138.0,0.0,74.0,30.0
2019-11-02 16:00:00+00:00,77.0,138.0,0.0,74.0,24.0
2019-11-02 17:00:00+00:00,75.0,138.0,0.0,75.0,22.0
2019-11-02 18:00:00+00:00,75.0,138.0,0.0,75.0,19.0
2019-11-02 19:00:00+00:00,76.0,138.0,0.0,75.0,17.0
2019-11-02 20:00:00+00:00,72.0,135.0,0.0,75.0,18.0
2019-11-02 21:00:00+00:00,69.0,128.0,14.0,75.0,15.0
2019-11-02 22:00:00+00:00,68.0,116.0,17.0,75.0,11.0
2019-11-02 23:00:00+00:00,67.0,66.0,0.0,74.0,8.0
2019-11-03 00:00:00+00:00,67.0,65.0,0.0,74.0,9.0
2019-11-03 01:00:00+00:00,67.0,65.0,0.0,74.0,7.0
2019-11-03 02:00:00+00:00,68.0,65.0,0.0,74.0,5.0
2019-11-03 03:00:00+00:00,70.0,65.0,0.0,74.0,9.0
2019-11-03 04:00:00+00:00,70.0,65.0,0.0,73.0,8.0
2019-11-03 05:00:00+00:00,73.0,65.0,0.0,73.0,5.0
2019-11-03 06:00:00+00:00,73.0,79.0,0.0,73.0,2.0
2019-11-03 07:00:00+00:00,72.0,117.0,0.0,72.0,4.0
2019-11-03 08:00:00+00:00,72.0,126.0,0.0,72.0,8.0
2019-11-03 09:00:00+00:00,75.0,125.0,9.0,72.0,6.0
2019-11-03 10:00:00+00:00,77.0,125.0,2.0,72.0,3.0
2019-11-03 11:00:00+00:00,76.0,125.0,0.0,73.0,1.0
2019-11-03 12:00:00+00:00,73.0,125.0,0.0,73.0,1.0
2019-11-03 13:00:00+00:00,70.0,124.0,15.0,73.0,2.0
2019-11-03 14:00:00+00:00,70.0,124.0,18.0,73.0,2.0
2019-11-03 15:00:00+00:00,71.0,125.0,0.0,74.0,3.0
2019-11-03 16:00:00+00:00,69.0,125.0,0.0,74.0,5.0
2019-11-03 17:00:00+00:00,70.0,127.0,0.0,74.0,9.0
2019-11-03 18:00:00+00:00,71.0,128.0,0.0,75.0,7.0
2019-11-03 19:00:00+00:00,71.0,128.0,0.0,75.0,7.0
2019-11-03 20:00:00+00:00,71.0,124.0,0.0,75.0,6.0
2019-11-03 21:00:00+00:00,71.0,102.0,0.0,75.0,6.0
2019-11-03 22:00:00+00:00,66.0,65.0,0.0,74.0,5.0
2019-11-03 23:00:00+00:00,65.0,64.0,0.0,74.0,4.0
2019-11-04 00:00:00+00:00,65.0,64.0,0.0,74.0,4.0
2019-11-04 01:00:00+00:00,65.0,64.0,0.0,74.0,4.0
2019-11-04 02:00:00+00:00,65.0,64.0,0.0,74.0,6.0
2019-11-04 03:00:00+00:00,65.0,86.0,0.0,74.0,9.0
2019-11-04 04:00:00+00:00,66.0,121.0,0.0,73.0,9.0
2019-11-04 05:00:00+00:00,71.0,129.0,1.0,73.0,9.0
2019-11-04 06:00:00+00:00,75.0,132.0,49.0,73.0,13.0
2019-11-04 07:00:00+00:00,75.0,132.0,154.0,72.0,15.0
2019-11-04 08:00:00+00:00,75.0,132.0,248.0,72.0,16.0
2019-11-04 09:00:00+00:00,75.0,132.0,171.0,72.0,21.0
2019-11-04 10:00:00+00:00,75.0,132.0,183.0,72.0,23.0
2019-11-04 11:00:00+00:00,75.0,133.0,181.0,72.0,24.0
2019-11-04 12:00:00+00:00,74.0,137.0,159.0,73.0,28.0
2019-11-04 13:00:00+00:00,72.0,138.0,219.0,70.0,32.0
2019-11-04 14:00:00+00:00,71.0,140.0,283.0,70.0,32.0
2019-11-04 15:00:00+00:00,70.0,141.0,410.0,70.0,33.0
2019-11-04 16:00:00+00:00,68.0,142.0,710.0,71.0,36.0
2019-11-04 17:00:00+00:00,68.0,143.0,512.0,71.0,39.0
2019-11-04 18:00:00+00:00,68.0,138.0,146.0,71.0,41.0
2019-11-04 19:00:00+00:00,67.0,138.0,143.0,71.0,38.0
2019-11-04 20:00:00+00:00,64.0,137.0,143.0,72.0,36.0
2019-11-04 21:00:00+00:00,63.0,136.0,143.0,72.0,37.0
2019-11-04 22:00:00+00:00,64.0,133.0,156.0,73.0,35.0
2019-11-04 23:00:00+00:00,64.0,132.0,78.0,73.0,35.0
2019-11-05 00:00:00+00:00,63.0,137.0,34.0,71.0,32.0
2019-11-05 01:00:00+00:00,65.0,137.0,2.0,74.0,33.0
2019-11-05 02:00:00+00:00,64.0,136.0,0.0,73.0,31.0
2019-11-05 03:00:00+00:00,64.0,137.0,28.0,73.0,31.0
2019-11-05 04:00:00+00:00,67.0,137.0,5.0,73.0,24.0
2019-11-05 05:00:00+00:00,71.0,138.0,173.0,73.0,23.0
2019-11-05 06:00:00+00:00,72.0,144.0,246.0,72.0,21.0
2019-11-05 07:00:00+00:00,70.0,144.0,602.0,70.0,21.0
2019-11-05 08:00:00+00:00,69.0,144.0,259.0,69.0,19.0
2019-11-05 09:00:00+00:00,69.0,144.0,284.0,69.0,16.0
2019-11-05 10:00:00+00:00,70.0,144.0,323.0,71.0,12.0
2019-11-05 11:00:00+00:00,71.0,144.0,439.0,71.0,10.0
2019-11-05 12:00:00+00:00,71.0,144.0,572.0,71.0,12.0
2019-11-05 13:00:00+00:00,72.0,144.0,705.0,72.0,13.0
2019-11-05 14:00:00+00:00,72.0,144.0,707.0,73.0,13.0
2019-11-05 15:00:00+00:00,72.0,144.0,922.0,73.0,15.0
2019-11-05 16:00:00+00:00,73.0,144.0,1117.0,73.0,10.0
2019-11-05 17:00:00+00:00,72.0,143.0,968.0,73.0,14.0
2019-11-05 18:00:00+00:00,69.0,138.0,442.0,74.0,16.0
2019-11-05 19:00:00+00:00,68.0,137.0,149.0,75.0,18.0
2019-11-05 20:00:00+00:00,67.0,137.0,133.0,75.0,21.0
2019-11-05 21:00:00+00:00,68.0,137.0,131.0,77.0,19.0
2019-11-05 22:00:00+00:00,68.0,138.0,154.0,77.0,16.0
2019-11-05 23:00:00+00:00,68.0,137.0,7.0,77.0,16.0
2019-11-06 00:00:00+00:00,68.0,137.0,0.0,76.0,17.0
2019-11-06 01:00:00+00:00,68.0,138.0,8.0,77.0,14.0
2019-11-06 02:00:00+00:00,68.0,157.0,4.0,77.0,14.0
2019-11-06 03:00:00+00:00,68.0,160.0,0.0,77.0,17.0
2019-11-06 04:00:00+00:00,72.0,178.0,231.0,77.0,18.0
2019-11-06 05:00:00+00:00,78.0,209.0,720.0,77.0,17.0
2019-11-06 06:00:00+00:00,83.0,322.0,723.0,77.0,15.0
2019-11-06 07:00:00+00:00,83.0,502.0,700.0,76.0,15.0
2019-11-06 08:00:00+00:00,79.0,524.0,464.0,76.0,14.0
2019-11-06 09:00:00+00:00,76.0,523.0,519.0,76.0,15.0
2019-11-06 10:00:00+00:00,76.0,523.0,605.0,76.0,11.0
2019-11-06 11:00:00+00:00,77.0,524.0,625.0,77.0,11.0
2019-11-06 12:00:00+00:00,81.0,523.0,784.0,77.0,10.0
2019-11-06 13:00:00+00:00,82.0,524.0,785.0,76.0,9.0
2019-11-06 14:00:00+00:00,83.0,524.0,785.0,77.0,8.0
2019-11-06 15:00:00+00:00,83.0,524.0,860.0,77.0,9.0
2019-11-06 16:00:00+00:00,84.0,524.0,1002.0,78.0,8.0
2019-11-06 17:00:00+00:00,80.0,524.0,1015.0,78.0,5.0
2019-11-06 18:00:00+00:00,76.0,515.0,742.0,78.0,4.0
2019-11-06 20:00:00+00:00,69.0,288.0,135.0,79.0,3.0
2019-11-06 21:00:00+00:00,68.0,288.0,1.0,78.0,3.0
2019-11-06 22:00:00+00:00,68.0,288.0,0.0,78.0,3.0
2019-11-06 23:00:00+00:00,68.0,287.0,80.0,77.0,2.0
2019-11-07 00:00:00+00:00,68.0,285.0,82.0,77.0,1.0
2019-11-07 01:00:00+00:00,67.0,285.0,82.0,76.0,0.0
2019-11-07 02:00:00+00:00,68.0,286.0,82.0,76.0,0.0
2019-11-07 03:00:00+00:00,68.0,319.0,82.0,77.0,0.0
2019-11-07 04:00:00+00:00,72.0,388.0,289.0,77.0,0.0
2019-11-07 05:00:00+00:00,75.0,491.0,515.0,77.0,0.0
2019-11-07 06:00:00+00:00,79.0,525.0,548.0,77.0,0.0
2019-11-07 07:00:00+00:00,81.0,525.0,760.0,76.0,0.0
2019-11-07 08:00:00+00:00,82.0,446.0,534.0,76.0,0.0
2019-11-07 09:00:00+00:00,82.0,435.0,324.0,75.0,0.0
2019-11-07 10:00:00+00:00,82.0,434.0,272.0,75.0,0.0
2019-11-07 11:00:00+00:00,82.0,430.0,494.0,76.0,2.0
2019-11-07 12:00:00+00:00,82.0,506.0,642.0,76.0,3.0
2019-11-07 13:00:00+00:00,82.0,524.0,560.0,76.0,2.0
2019-11-07 14:00:00+00:00,83.0,524.0,639.0,76.0,0.0
2019-11-07 15:00:00+00:00,83.0,525.0,730.0,77.0,0.0
2019-11-07 16:00:00+00:00,83.0,521.0,748.0,77.0,0.0
2019-11-07 17:00:00+00:00,81.0,395.0,844.0,78.0,1.0
2019-11-07 18:00:00+00:00,78.0,328.0,534.0,78.0,3.0
2019-11-07 19:00:00+00:00,74.0,289.0,297.0,78.0,3.0
2019-11-07 20:00:00+00:00,70.0,289.0,155.0,78.0,2.0
2019-11-07 21:00:00+00:00,68.0,287.0,152.0,78.0,3.0
2019-11-07 22:00:00+00:00,68.0,286.0,90.0,77.0,4.0
2019-11-07 23:00:00+00:00,67.0,285.0,78.0,76.0,8.0
2019-11-08 00:00:00+00:00,67.0,284.0,82.0,76.0,6.0
2019-11-08 01:00:00+00:00,66.0,284.0,94.0,75.0,8.0
2019-11-08 02:00:00+00:00,66.0,283.0,92.0,75.0,11.0
2019-11-08 03:00:00+00:00,66.0,284.0,127.0,75.0,11.0
2019-11-08 04:00:00+00:00,70.0,289.0,318.0,76.0,10.0
2019-11-08 05:00:00+00:00,75.0,395.0,645.0,76.0,9.0
2019-11-08 06:00:00+00:00,78.0,523.0,651.0,76.0,8.0
2019-11-08 07:00:00+00:00,78.0,522.0,648.0,76.0,4.0
2019-11-08 08:00:00+00:00,78.0,519.0,560.0,76.0,2.0
2019-11-08 09:00:00+00:00,78.0,516.0,560.0,76.0,2.0
2019-11-08 10:00:00+00:00,78.0,515.0,558.0,76.0,4.0
2019-11-08 11:00:00+00:00,78.0,516.0,559.0,76.0,5.0
2019-11-08 12:00:00+00:00,78.0,518.0,646.0,76.0,9.0
2019-11-08 13:00:00+00:00,74.0,519.0,693.0,70.0,10.0
2019-11-08 14:00:00+00:00,73.0,520.0,696.0,70.0,13.0
2019-11-08 15:00:00+00:00,74.0,520.0,695.0,71.0,16.0
2019-11-08 16:00:00+00:00,75.0,518.0,894.0,71.0,21.0
2019-11-08 17:00:00+00:00,74.0,403.0,849.0,71.0,26.0
2019-11-08 18:00:00+00:00,71.0,250.0,556.0,71.0,16.0
2019-11-08 19:00:00+00:00,70.0,134.0,203.0,76.0,17.0
2019-11-08 20:00:00+00:00,69.0,133.0,222.0,76.0,7.0
2019-11-08 21:00:00+00:00,67.0,131.0,143.0,76.0,10.0
2019-11-08 22:00:00+00:00,67.0,129.0,85.0,76.0,12.0
2019-11-08 23:00:00+00:00,66.0,128.0,0.0,75.0,7.0
2019-11-09 00:00:00+00:00,66.0,127.0,0.0,75.0,9.0
2019-11-09 01:00:00+00:00,66.0,126.0,0.0,75.0,7.0
2019-11-09 02:00:00+00:00,66.0,126.0,0.0,75.0,6.0
2019-11-09 03:00:00+00:00,66.0,125.0,0.0,75.0,6.0
2019-11-09 04:00:00+00:00,66.0,126.0,0.0,75.0,8.0
2019-11-09 05:00:00+00:00,66.0,126.0,0.0,75.0,6.0
2019-11-09 06:00:00+00:00,66.0,128.0,0.0,75.0,7.0
2019-11-09 07:00:00+00:00,68.0,129.0,0.0,74.0,6.0
2019-11-09 08:00:00+00:00,71.0,130.0,28.0,74.0,7.0
2019-11-09 09:00:00+00:00,74.0,131.0,40.0,74.0,7.0
2019-11-09 10:00:00+00:00,77.0,131.0,0.0,73.0,4.0
2019-11-09 11:00:00+00:00,77.0,131.0,196.0,74.0,3.0
2019-11-09 12:00:00+00:00,77.0,130.0,202.0,74.0,2.0
2019-11-09 13:00:00+00:00,68.0,129.0,200.0,67.0,3.0
2019-11-09 14:00:00+00:00,67.0,129.0,331.0,67.0,3.0
2019-11-09 15:00:00+00:00,66.0,129.0,574.0,67.0,3.0
2019-11-09 16:00:00+00:00,65.0,128.0,584.0,66.0,4.0
2019-11-09 17:00:00+00:00,65.0,128.0,366.0,66.0,4.0
2019-11-09 18:00:00+00:00,61.0,128.0,279.0,65.0,5.0
2019-11-09 19:00:00+00:00,57.0,127.0,120.0,64.0,4.0
2019-11-09 20:00:00+00:00,57.0,125.0,0.0,64.0,4.0
2019-11-09 21:00:00+00:00,57.0,123.0,0.0,64.0,7.0
2019-11-09 22:00:00+00:00,57.0,120.0,0.0,64.0,7.0
2019-11-09 23:00:00+00:00,57.0,118.0,0.0,64.0,10.0
2019-11-10 00:00:00+00:00,57.0,117.0,0.0,64.0,13.0
2019-11-10 01:00:00+00:00,66.0,117.0,0.0,75.0,22.0
2019-11-10 02:00:00+00:00,66.0,117.0,0.0,75.0,24.0
2019-11-10 03:00:00+00:00,66.0,117.0,0.0,75.0,21.0
2019-11-10 04:00:00+00:00,66.0,117.0,0.0,75.0,22.0
2019-11-10 05:00:00+00:00,66.0,117.0,0.0,75.0,26.0
2019-11-10 06:00:00+00:00,66.0,118.0,0.0,75.0,24.0
2019-11-10 07:00:00+00:00,65.0,119.0,2.0,74.0,25.0
2019-11-10 08:00:00+00:00,69.0,120.0,46.0,74.0,26.0
2019-11-10 09:00:00+00:00,72.0,123.0,108.0,74.0,32.0
2019-11-10 10:00:00+00:00,76.0,124.0,197.0,74.0,19.0
2019-11-10 11:00:00+00:00,78.0,125.0,196.0,74.0,22.0
2019-11-10 12:00:00+00:00,74.0,125.0,196.0,75.0,18.0
2019-11-10 13:00:00+00:00,73.0,125.0,304.0,76.0,15.0
2019-11-10 14:00:00+00:00,73.0,125.0,298.0,76.0,13.0
2019-11-10 15:00:00+00:00,73.0,126.0,384.0,76.0,11.0
2019-11-10 16:00:00+00:00,73.0,127.0,551.0,77.0,8.0
2019-11-10 17:00:00+00:00,73.0,128.0,425.0,77.0,8.0
2019-11-10 18:00:00+00:00,71.0,130.0,374.0,77.0,6.0
2019-11-10 19:00:00+00:00,68.0,130.0,373.0,77.0,5.0
2019-11-10 20:00:00+00:00,68.0,129.0,284.0,77.0,4.0
2019-11-10 21:00:00+00:00,68.0,127.0,279.0,77.0,4.0
2019-11-10 22:00:00+00:00,67.0,126.0,49.0,76.0,2.0
2019-11-10 23:00:00+00:00,67.0,125.0,107.0,76.0,3.0
2019-11-11 00:00:00+00:00,67.0,124.0,108.0,76.0,1.0
2019-11-11 01:00:00+00:00,66.0,125.0,108.0,75.0,0.0
2019-11-11 02:00:00+00:00,66.0,124.0,115.0,75.0,0.0
2019-11-11 03:00:00+00:00,68.0,126.0,224.0,75.0,0.0
2019-11-11 04:00:00+00:00,71.0,132.0,509.0,75.0,0.0
2019-11-11 05:00:00+00:00,75.0,135.0,619.0,75.0,0.0
2019-11-11 06:00:00+00:00,78.0,142.0,730.0,75.0,0.0
2019-11-11 07:00:00+00:00,79.0,143.0,814.0,74.0,1.0
2019-11-11 08:00:00+00:00,76.0,142.0,787.0,74.0,1.0
2019-11-11 09:00:00+00:00,74.0,141.0,787.0,74.0,0.0
2019-11-11 10:00:00+00:00,74.0,140.0,823.0,74.0,0.0
2019-11-11 11:00:00+00:00,75.0,139.0,819.0,74.0,0.0
2019-11-11 12:00:00+00:00,77.0,138.0,893.0,74.0,2.0
2019-11-11 13:00:00+00:00,77.0,138.0,991.0,75.0,1.0
2019-11-11 14:00:00+00:00,79.0,138.0,1012.0,74.0,2.0
2019-11-11 15:00:00+00:00,79.0,144.0,1003.0,74.0,0.0
2019-11-11 16:00:00+00:00,80.0,146.0,826.0,74.0,0.0
2019-11-11 17:00:00+00:00,77.0,145.0,799.0,75.0,0.0
2019-11-11 18:00:00+00:00,74.0,140.0,519.0,75.0,1.0
2019-11-11 19:00:00+00:00,73.0,140.0,329.0,79.0,7.0
2019-11-11 20:00:00+00:00,69.0,140.0,375.0,79.0,8.0
2019-11-11 21:00:00+00:00,69.0,140.0,224.0,79.0,8.0
2019-11-11 22:00:00+00:00,69.0,140.0,211.0,79.0,8.0
2019-11-11 23:00:00+00:00,69.0,140.0,109.0,79.0,12.0
2019-11-12 00:00:00+00:00,69.0,140.0,109.0,78.0,15.0
2019-11-12 01:00:00+00:00,69.0,140.0,109.0,78.0,7.0
2019-11-12 02:00:00+00:00,69.0,141.0,109.0,78.0,10.0
2019-11-12 03:00:00+00:00,69.0,141.0,110.0,78.0,16.0
2019-11-12 04:00:00+00:00,73.0,141.0,353.0,78.0,16.0
2019-11-12 05:00:00+00:00,78.0,141.0,591.0,78.0,14.0
2019-11-12 06:00:00+00:00,82.0,147.0,614.0,78.0,22.0
2019-11-12 07:00:00+00:00,80.0,147.0,614.0,73.0,26.0
2019-11-12 08:00:00+00:00,77.0,147.0,346.0,73.0,24.0
2019-11-12 09:00:00+00:00,74.0,147.0,329.0,74.0,37.0
2019-11-12 10:00:00+00:00,74.0,147.0,313.0,74.0,33.0
2019-11-12 11:00:00+00:00,77.0,146.0,313.0,74.0,24.0
2019-11-12 12:00:00+00:00,79.0,141.0,660.0,74.0,24.0
2019-11-12 13:00:00+00:00,76.0,141.0,674.0,71.0,26.0
2019-11-12 14:00:00+00:00,76.0,142.0,676.0,71.0,23.0
2019-11-12 15:00:00+00:00,77.0,142.0,692.0,71.0,23.0
2019-11-12 16:00:00+00:00,76.0,142.0,903.0,71.0,20.0
2019-11-12 17:00:00+00:00,73.0,140.0,825.0,71.0,20.0
2019-11-12 18:00:00+00:00,70.0,136.0,189.0,71.0,24.0
2019-11-12 19:00:00+00:00,70.0,135.0,143.0,76.0,16.0
2019-11-12 20:00:00+00:00,67.0,134.0,142.0,76.0,13.0
2019-11-12 21:00:00+00:00,66.0,131.0,141.0,75.0,12.0
2019-11-12 22:00:00+00:00,66.0,130.0,141.0,75.0,9.0
2019-11-12 23:00:00+00:00,66.0,157.0,113.0,75.0,10.0
2019-11-13 00:00:00+00:00,65.0,155.0,110.0,74.0,10.0
2019-11-13 01:00:00+00:00,65.0,155.0,110.0,74.0,9.0
2019-11-13 02:00:00+00:00,65.0,166.0,110.0,74.0,10.0
2019-11-13 03:00:00+00:00,65.0,193.0,124.0,74.0,12.0
2019-11-13 04:00:00+00:00,69.0,277.0,141.0,74.0,13.0
2019-11-13 05:00:00+00:00,72.0,384.0,570.0,74.0,13.0
2019-11-13 06:00:00+00:00,77.0,520.0,637.0,74.0,13.0
2019-11-13 07:00:00+00:00,77.0,524.0,652.0,73.0,13.0
2019-11-13 08:00:00+00:00,74.0,522.0,688.0,73.0,14.0
2019-11-13 09:00:00+00:00,70.0,520.0,653.0,73.0,9.0
2019-11-13 10:00:00+00:00,69.0,518.0,655.0,74.0,6.0
2019-11-13 11:00:00+00:00,70.0,518.0,600.0,74.0,5.0
2019-11-13 12:00:00+00:00,73.0,515.0,964.0,74.0,4.0
2019-11-13 13:00:00+00:00,76.0,515.0,984.0,74.0,5.0
2019-11-13 14:00:00+00:00,77.0,515.0,985.0,74.0,4.0
2019-11-13 15:00:00+00:00,77.0,515.0,985.0,74.0,5.0
2019-11-13 16:00:00+00:00,77.0,515.0,983.0,74.0,4.0
2019-11-13 17:00:00+00:00,76.0,515.0,980.0,74.0,4.0
2019-11-13 18:00:00+00:00,73.0,502.0,468.0,74.0,7.0
2019-11-13 19:00:00+00:00,69.0,360.0,104.0,75.0,8.0
2019-11-13 20:00:00+00:00,67.0,279.0,56.0,75.0,9.0
2019-11-13 21:00:00+00:00,66.0,275.0,74.0,75.0,10.0
2019-11-13 22:00:00+00:00,67.0,274.0,77.0,76.0,9.0
2019-11-13 23:00:00+00:00,65.0,285.0,115.0,74.0,6.0
2019-11-14 00:00:00+00:00,65.0,286.0,110.0,73.0,7.0
2019-11-14 01:00:00+00:00,65.0,278.0,107.0,73.0,15.0
2019-11-14 02:00:00+00:00,65.0,279.0,108.0,73.0,21.0
2019-11-14 03:00:00+00:00,65.0,360.0,109.0,73.0,29.0
2019-11-14 04:00:00+00:00,65.0,499.0,310.0,73.0,30.0
2019-11-14 05:00:00+00:00,71.0,511.0,330.0,78.0,33.0
2019-11-14 06:00:00+00:00,71.0,514.0,704.0,73.0,39.0
2019-11-14 07:00:00+00:00,73.0,512.0,781.0,73.0,41.0
2019-11-14 08:00:00+00:00,67.0,512.0,624.0,70.0,32.0
2019-11-14 09:00:00+00:00,66.0,506.0,395.0,70.0,33.0
2019-11-14 10:00:00+00:00,67.0,510.0,390.0,70.0,29.0
2019-11-14 11:00:00+00:00,67.0,503.0,603.0,70.0,24.0
2019-11-14 12:00:00+00:00,71.0,504.0,977.0,71.0,19.0
2019-11-14 13:00:00+00:00,74.0,504.0,1018.0,71.0,13.0
2019-11-14 14:00:00+00:00,75.0,505.0,1019.0,71.0,8.0
2019-11-14 15:00:00+00:00,76.0,507.0,1077.0,72.0,4.0
2019-11-14 16:00:00+00:00,76.0,512.0,1097.0,72.0,1.0
2019-11-14 17:00:00+00:00,74.0,518.0,896.0,73.0,0.0
2019-11-14 18:00:00+00:00,71.0,387.0,317.0,73.0,0.0
2019-11-14 19:00:00+00:00,68.0,377.0,226.0,73.0,0.0
2019-11-14 20:00:00+00:00,65.0,292.0,225.0,74.0,0.0
2019-11-14 21:00:00+00:00,65.0,290.0,225.0,74.0,0.0
2019-11-14 22:00:00+00:00,65.0,291.0,225.0,74.0,0.0
2019-11-14 23:00:00+00:00,64.0,291.0,453.0,73.0,0.0
2019-11-15 00:00:00+00:00,64.0,291.0,466.0,73.0,0.0
2019-11-15 01:00:00+00:00,64.0,291.0,467.0,73.0,1.0
2019-11-15 02:00:00+00:00,64.0,291.0,466.0,73.0,4.0
2019-11-15 03:00:00+00:00,64.0,292.0,651.0,73.0,6.0
2019-11-15 04:00:00+00:00,67.0,295.0,656.0,73.0,9.0
2019-11-15 05:00:00+00:00,72.0,380.0,747.0,75.0,16.0
2019-11-15 06:00:00+00:00,76.0,468.0,912.0,74.0,21.0
2019-11-15 07:00:00+00:00,77.0,518.0,922.0,72.0,21.0
2019-11-15 08:00:00+00:00,74.0,405.0,817.0,72.0,16.0
2019-11-15 09:00:00+00:00,71.0,402.0,816.0,71.0,18.0
2019-11-15 10:00:00+00:00,72.0,401.0,816.0,72.0,17.0
2019-11-15 11:00:00+00:00,72.0,405.0,816.0,72.0,12.0
2019-11-15 12:00:00+00:00,73.0,522.0,971.0,73.0,14.0
2019-11-15 13:00:00+00:00,77.0,523.0,973.0,73.0,15.0
2019-11-15 14:00:00+00:00,78.0,524.0,974.0,73.0,16.0
2019-11-15 15:00:00+00:00,79.0,525.0,972.0,73.0,13.0
2019-11-15 16:00:00+00:00,79.0,525.0,973.0,73.0,14.0
2019-11-15 17:00:00+00:00,76.0,528.0,968.0,73.0,12.0
2019-11-15 18:00:00+00:00,73.0,376.0,767.0,74.0,8.0
2019-11-15 19:00:00+00:00,69.0,360.0,763.0,74.0,7.0
2019-11-15 20:00:00+00:00,66.0,293.0,450.0,74.0,10.0
