,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,nuclear,oil,solar,wind,unknown
14042,2021-08-08 02:00:00+00:00,178.44,19995,21553,8947,80,9351,27740,1224,0,77079,1448
14043,2021-08-08 03:00:00+00:00,172.81,19927,21451,8716,80,9348,27987,1226,0,81789,1449
14044,2021-08-08 04:00:00+00:00,168.38,19845,20988,8824,80,9223,27737,1224,263,85051,1450
14045,2021-08-08 05:00:00+00:00,165.26,19819,20714,8816,80,9074,28184,1224,4740,83593,1448
14046,2021-08-08 06:00:00+00:00,159.99,19858,20671,8731,80,8902,28401,1224,19025,78424,1448
14047,2021-08-08 07:00:00+00:00,142.58,19973,20478,8717,80,8739,28686,1224,41076,85711,1449
14048,2021-08-08 08:00:00+00:00,131.07,19958,20199,8593,80,8732,28019,1223,61854,90210,1451
14049,2021-08-08 09:00:00+00:00,123.83,19929,19906,8290,80,8338,27206,1218,75669,94299,1450
14050,2021-08-08 10:00:00+00:00,122.74,19969,19860,8486,80,8189,26702,1216,84302,91800,1449
14051,2021-08-08 11:00:00+00:00,124.57,19902,19714,8074,80,7880,24795,1216,85450,86670,1450
14052,2021-08-08 12:00:00+00:00,128.7,19299,19502,7965,80,7580,24385,1216,82673,78212,1440
14053,2021-08-08 13:00:00+00:00,133.28,19289,19495,8027,80,7459,24536,1216,76456,73647,1428
14054,2021-08-08 14:00:00+00:00,136.36,19328,19618,7953,80,7549,24748,1217,66706,75275,1428
14055,2021-08-08 15:00:00+00:00,137.91,19793,20095,7796,80,7984,25145,1216,58255,80393,1428
14056,2021-08-08 16:00:00+00:00,142.7,19866,21183,7972,80,8776,27724,1216,39506,89060,1428
14057,2021-08-08 17:00:00+00:00,167.52,19990,24943,8657,80,8946,30826,1216,23093,81421,1428
14058,2021-08-08 18:00:00+00:00,196.97,20218,27649,8911,80,8961,31096,1216,8459,70839,1428
14059,2021-08-08 19:00:00+00:00,207.46,20225,28261,8972,80,9448,31285,1216,796,68985,1428
14060,2021-08-08 20:00:00+00:00,199.1,20223,27259,9052,80,9031,31230,1216,1,74477,1428
14061,2021-08-08 21:00:00+00:00,196.26,20236,27608,8841,80,8871,30907,1216,0,78456,1428
14062,2021-08-08 22:00:00+00:00,185.32,20274,25174,8762,80,8717,30261,1217,0,81418,1433
14063,2021-08-08 23:00:00+00:00,179,20270,23624,8430,80,8606,29132,1216,0,82833,1448
14064,2021-08-09 00:00:00+00:00,288.4,20045,44450,9738,80,8773,30996,1205,0,52609,1562
14065,2021-08-09 01:00:00+00:00,181.39,20190,24691,8376,80,8788,29489,1216,0,83723,1448
14066,2021-08-09 02:00:00+00:00,188.51,20138,25932,8484,80,8737,29523,1217,0,81184,1448
14067,2021-08-09 03:00:00+00:00,197.63,20102,27815,8740,80,8809,30205,1224,0,78491,1448
14068,2021-08-09 04:00:00+00:00,219.92,20033,33185,9477,80,8969,31702,1224,233,74154,1448
14069,2021-08-09 05:00:00+00:00,252.39,20009,43015,10117,80,9068,31788,1224,5903,68574,1448
14070,2021-08-09 06:00:00+00:00,252.97,20009,45008,10278,80,9000,31790,1224,22883,58412,1448
14071,2021-08-09 07:00:00+00:00,239.76,20118,45614,10319,80,8983,31767,1224,48350,49896,1448
14072,2021-08-09 08:00:00+00:00,220.43,20111,45153,10461,80,9216,31708,1220,72933,48090,1443
14073,2021-08-09 09:00:00+00:00,203.36,20214,44317,10336,80,8623,31644,1209,93270,50390,1428
14074,2021-08-09 10:00:00+00:00,184.86,20258,41167,10320,80,8532,31481,1200,104631,57838,1448
14075,2021-08-09 11:00:00+00:00,169.65,20292,36036,10305,80,8653,30673,1200,106454,63009,1572
14076,2021-08-09 12:00:00+00:00,168.54,20238,34563,10760,80,8775,30444,1200,101776,64112,1731
14077,2021-08-09 13:00:00+00:00,177.6,20186,35572,10969,80,8885,30416,1200,91254,61949,1780
14078,2021-08-09 14:00:00+00:00,198.07,20238,39074,11185,80,8744,30912,1200,80741,53429,1764
14079,2021-08-09 15:00:00+00:00,230.23,20190,45552,12028,80,8801,31552,1200,63832,49162,1764
14080,2021-08-09 16:00:00+00:00,261.36,20193,48335,13114,80,9193,31529,1200,42653,45198,1764
14081,2021-08-09 17:00:00+00:00,296.62,20202,49934,13044,80,9587,31508,1200,22605,39001,1721
14082,2021-08-09 18:00:00+00:00,336.55,20274,52837,12542,80,9556,31513,1200,7498,33289,1586
14083,2021-08-09 19:00:00+00:00,350.04,20281,54058,12578,80,9334,31544,1200,607,34594,1585
14084,2021-08-09 20:00:00+00:00,346.65,20327,54258,12582,80,9108,31548,1200,1,37294,1584
14085,2021-08-09 21:00:00+00:00,338.78,20282,53478,12111,80,9094,31526,1202,0,40019,1584
14086,2021-08-09 22:00:00+00:00,329.38,20219,52591,10202,80,8769,31533,1201,0,43016,1588
14087,2021-08-09 23:00:00+00:00,328.58,20008,51984,10042,80,8830,31615,1207,0,42370,1600
14088,2021-08-10 00:00:00+00:00,402.5,19994,61590,11231,80,8930,31622,1188,0,21081,1578
14089,2021-08-10 01:00:00+00:00,328.96,19971,50896,10219,80,8852,31691,1208,0,40492,1600
14090,2021-08-10 02:00:00+00:00,333.55,19911,51041,10123,80,8830,31719,1206,0,38390,1654
14091,2021-08-10 03:00:00+00:00,346.37,19848,53411,10093,80,8939,31714,1203,0,35565,1796
14092,2021-08-10 04:00:00+00:00,353.12,19811,54619,10575,80,9093,31719,1193,187,33874,1791
14093,2021-08-10 05:00:00+00:00,354.47,19794,56980,11670,80,9045,31723,1187,4511,32999,1776
14094,2021-08-10 06:00:00+00:00,340.48,19856,58114,12787,80,9403,31761,1182,17582,30232,1776
14095,2021-08-10 07:00:00+00:00,322.06,19935,58764,12887,80,9472,31727,1180,35427,26195,1774
14096,2021-08-10 08:00:00+00:00,298.43,19939,58737,12851,80,9614,31673,1181,56183,23989,1787
14097,2021-08-10 09:00:00+00:00,277.45,19977,58606,12912,80,9724,31624,1180,73987,25195,1792
14098,2021-08-10 10:00:00+00:00,259.11,19980,59094,12683,80,9326,31564,1180,90241,29862,1786
14099,2021-08-10 11:00:00+00:00,246.85,19979,58694,11645,80,8935,31515,1180,100860,32443,1784
14100,2021-08-10 12:00:00+00:00,238.95,19921,56684,11385,80,8986,31477,1180,102955,34450,1761
14101,2021-08-10 13:00:00+00:00,238.29,19871,55823,11076,80,8830,31464,1180,99205,35709,1600
14102,2021-08-10 14:00:00+00:00,251.46,19878,57517,11302,80,9159,31453,1180,86991,35619,1600
14103,2021-08-10 15:00:00+00:00,274.33,19865,59807,12386,80,9307,31439,1180,69611,34136,1600
14104,2021-08-10 16:00:00+00:00,313.07,19791,63247,14961,80,9273,31438,1180,45924,31790,1600
14105,2021-08-10 17:00:00+00:00,361.01,19796,66899,17487,80,9354,31461,1180,24119,27061,1600
14106,2021-08-10 18:00:00+00:00,409.39,19740,69160,18128,80,9262,31501,1180,7691,20448,1600
14107,2021-08-10 19:00:00+00:00,430.14,19796,68605,18195,80,9274,31529,1180,586,17555,1600
14108,2021-08-10 20:00:00+00:00,434.06,19815,68062,17865,80,9361,31510,1180,1,15920,1600
14109,2021-08-10 21:00:00+00:00,433.96,19866,68031,17504,80,9349,31538,1180,0,15841,1600
14110,2021-08-10 22:00:00+00:00,432.68,19874,66426,14918,80,9177,31575,1184,0,14639,1590
14111,2021-08-10 23:00:00+00:00,432.51,19986,65573,11838,80,9152,31603,1184,0,13423,1560
14112,2021-08-11 00:00:00+00:00,437.54,20073,61318,12946,80,9128,31578,1183,0,7930,1567
14113,2021-08-11 01:00:00+00:00,420.29,19951,63426,11176,80,9027,31631,1180,0,15938,1576
14114,2021-08-11 02:00:00+00:00,417.69,19854,62604,10634,80,8846,31640,1180,0,16262,1629
14115,2021-08-11 03:00:00+00:00,425.73,19793,63949,11188,80,9055,31610,1180,0,14610,1760
14116,2021-08-11 04:00:00+00:00,432.49,19805,64856,11780,80,9073,31675,1181,168,12826,1760
14117,2021-08-11 05:00:00+00:00,431.11,19820,66943,13724,80,9643,31726,1180,4955,10527,1769
14118,2021-08-11 06:00:00+00:00,398.82,19896,66761,15102,80,9548,31765,1181,21675,8774,1773
14119,2021-08-11 07:00:00+00:00,354.85,19863,65751,15105,80,9349,31723,1180,47372,7074,1772
14120,2021-08-11 08:00:00+00:00,313.33,19781,64261,14911,80,9371,31650,1172,75091,7290,1769
14121,2021-08-11 09:00:00+00:00,282.06,19962,62023,14032,80,9326,31578,1172,97242,8879,1769
14122,2021-08-11 10:00:00+00:00,267.39,20083,61258,11809,80,9480,31527,1173,108583,9429,1768
14123,2021-08-11 11:00:00+00:00,262.79,20120,60831,11609,80,9135,31492,1172,112198,10187,1762
14124,2021-08-11 12:00:00+00:00,257.27,20078,59384,10725,80,9118,31470,1168,111336,12524,1709
14125,2021-08-11 13:00:00+00:00,258.52,20019,58098,10616,80,9309,31423,1165,104975,13423,1632
14126,2021-08-11 14:00:00+00:00,272.13,19974,59289,11179,80,9292,31400,1168,93607,13148,1560
14127,2021-08-11 15:00:00+00:00,292.76,20025,59599,12224,80,9339,31377,1172,76917,11385,1495
14128,2021-08-11 16:00:00+00:00,340.09,20027,63482,18260,80,9287,31380,1172,53439,8719,1479
14129,2021-08-11 17:00:00+00:00,393.12,20048,65567,23585,80,9880,31355,1173,27408,6864,1576
14130,2021-08-11 18:00:00+00:00,437.76,20092,65695,24274,80,10141,31371,1177,8627,4443,1576
14131,2021-08-11 19:00:00+00:00,459.55,20103,65674,24101,80,10405,31391,1180,618,3397,1576
14132,2021-08-11 20:00:00+00:00,463.52,20149,65953,23973,80,9742,31428,1180,0,3374,1576
14133,2021-08-11 21:00:00+00:00,462.26,20099,65587,23871,80,9341,31442,1180,0,3919,1576
14134,2021-08-11 22:00:00+00:00,455.11,20154,63149,20186,80,9210,31457,1183,0,4240,1573
14135,2021-08-11 23:00:00+00:00,447.69,20172,61320,14611,80,9087,31523,1184,0,4749,1564
14136,2021-08-12 00:00:00+00:00,422.64,19983,59572,10563,80,9592,31435,1176,0,10781,1444
14137,2021-08-12 01:00:00+00:00,434.72,20155,59642,13461,80,9289,31592,1192,0,7250,1583
14138,2021-08-12 02:00:00+00:00,428.85,20076,59387,13102,80,9230,31632,1196,0,9043,1582
14139,2021-08-12 03:00:00+00:00,427.06,20002,60590,12697,80,9068,31649,1200,0,10918,1580
14140,2021-08-12 04:00:00+00:00,427.04,19981,62153,14215,80,9048,31657,1200,163,12502,1580
14141,2021-08-12 05:00:00+00:00,415.88,20010,63219,19241,80,9234,31685,1200,5691,13417,1592
14142,2021-08-12 06:00:00+00:00,381.81,20106,64563,21520,80,9523,31731,1200,24833,13137,1623
14143,2021-08-12 07:00:00+00:00,343.93,20100,64365,22086,80,9437,31677,1187,52540,9694,1542
14144,2021-08-12 08:00:00+00:00,310.68,20053,63699,21368,80,9645,31558,1178,81082,6290,1497
14145,2021-08-12 09:00:00+00:00,282,20136,62456,18611,80,9777,31456,1256,104602,6182,1469
14146,2021-08-12 10:00:00+00:00,265.92,20120,62030,14871,80,9792,31368,1252,117198,7229,1441
14147,2021-08-12 11:00:00+00:00,263.67,20020,62666,13964,80,9334,31296,1173,120614,7588,1423
14148,2021-08-12 12:00:00+00:00,263.4,20119,61517,14009,80,9344,31246,1172,117392,8270,1465
14149,2021-08-12 13:00:00+00:00,272.16,20054,61560,14367,80,9455,31250,1172,108614,7622,1649
14150,2021-08-12 14:00:00+00:00,285.23,20027,61647,14947,80,9802,31240,1172,95104,7317,1495
14151,2021-08-12 15:00:00+00:00,311.47,19941,63671,18657,80,9396,31226,1172,77201,7936,1415
14152,2021-08-12 16:00:00+00:00,351.16,19961,66068,21925,80,9437,31207,1172,52446,7935,1436
14153,2021-08-12 17:00:00+00:00,400.12,20010,67912,24031,80,9718,31194,1172,26702,6980,1422
14154,2021-08-12 18:00:00+00:00,440.18,20009,68181,24352,80,9828,31236,1172,8033,6627,1408
14155,2021-08-12 19:00:00+00:00,454.1,20017,68283,24257,80,9870,31256,1173,453,8267,1408
14156,2021-08-12 20:00:00+00:00,449.8,20007,67915,24045,80,9451,31277,1172,0,10366,1408
14157,2021-08-12 21:00:00+00:00,439.77,19984,66076,23405,80,9294,31311,1172,0,12666,1408
14158,2021-08-12 22:00:00+00:00,426.89,19923,63421,17665,80,9072,31317,1172,0,14642,1407
14159,2021-08-12 23:00:00+00:00,418.45,19926,61650,11221,80,9386,31335,1172,0,14730,1404
14160,2021-08-13 00:00:00+00:00,340.16,20011,50756,9717,80,9200,31385,1172,0,34186,1431
14161,2021-08-13 01:00:00+00:00,419.8,19970,58847,9533,80,9326,31439,1172,0,11130,1404
14162,2021-08-13 02:00:00+00:00,421.13,19947,58869,9555,80,9499,31454,1173,0,10521,1404
14163,2021-08-13 03:00:00+00:00,423.14,19850,61058,9650,80,9426,31486,1172,0,12031,1404
14164,2021-08-13 04:00:00+00:00,426.59,19775,65084,10486,80,9496,31541,1172,142,14540,1404
14165,2021-08-13 05:00:00+00:00,416.21,19804,67660,12040,80,9745,31555,1172,4491,17075,1404
14166,2021-08-13 06:00:00+00:00,383.51,19945,68896,11935,80,9843,31215,1173,20511,18611,1404
14167,2021-08-13 07:00:00+00:00,351.34,20077,69774,13533,80,9566,30450,1193,45743,16113,1404
14168,2021-08-13 08:00:00+00:00,317.28,20051,69686,13785,80,9689,30843,1195,72751,14726,1404
14169,2021-08-13 09:00:00+00:00,280.22,20011,66065,13301,80,9453,31321,1180,95521,19166,1404
14170,2021-08-13 10:00:00+00:00,255.44,20015,64136,11581,80,9118,31255,1179,110718,26470,1404
14171,2021-08-13 11:00:00+00:00,233.98,19994,61005,10327,80,9165,31180,1172,118190,37045,1405
14172,2021-08-13 12:00:00+00:00,219.48,19972,56927,10355,80,8924,31096,1172,113731,49505,1404
14173,2021-08-13 13:00:00+00:00,217.53,19947,55712,10514,80,9013,31007,1172,101650,59033,1404
14174,2021-08-13 14:00:00+00:00,222.16,19867,55628,10628,80,9045,31016,1172,86505,65268,1404
14175,2021-08-13 15:00:00+00:00,238.23,19857,57908,10187,80,9050,30999,1172,68765,65866,1404
14176,2021-08-13 16:00:00+00:00,274.6,19841,64132,11752,80,9311,31053,1172,47004,62077,1404
14177,2021-08-13 17:00:00+00:00,313.98,19902,68408,13965,80,9567,31093,1172,23997,58414,1404
14178,2021-08-13 18:00:00+00:00,343.01,19945,69226,14475,80,9511,31096,1172,7415,54798,1404
14179,2021-08-13 19:00:00+00:00,356.87,19971,68979,14501,80,9653,31147,1172,471,52164,1404
14180,2021-08-13 20:00:00+00:00,359.84,20004,67403,14524,80,9481,31184,1173,0,48937,1404
14181,2021-08-13 21:00:00+00:00,347.73,20073,63232,14325,80,9270,31209,1172,0,50140,1404
14182,2021-08-13 22:00:00+00:00,328.82,20064,56687,11763,80,9041,31222,1172,0,50304,1413
14183,2021-08-13 23:00:00+00:00,322.91,20016,51447,10566,80,9127,31340,1172,0,44597,1440
14184,2021-08-14 00:00:00+00:00,328.01,20053,44802,10731,80,8794,31334,1172,0,32095,1560
14185,2021-08-14 01:00:00+00:00,318,19939,46411,9143,80,8780,31386,1172,0,38594,1440
14186,2021-08-14 02:00:00+00:00,316.34,19922,45340,8585,80,8675,31450,1172,0,37402,1440
14187,2021-08-14 03:00:00+00:00,315.67,19909,44868,8602,80,8996,31491,1173,0,36627,1440
14188,2021-08-14 04:00:00+00:00,318.94,19775,45884,8431,80,9251,31508,1172,114,36231,1440
14189,2021-08-14 05:00:00+00:00,309.62,19778,45192,8029,80,9087,31517,1175,4403,35960,1440
14190,2021-08-14 06:00:00+00:00,284.15,19855,45363,7541,80,9103,31506,1180,22337,34823,1440
14191,2021-08-14 07:00:00+00:00,249.96,19999,43759,7519,80,9011,31462,1180,50778,31480,1440
14192,2021-08-14 08:00:00+00:00,213.45,20046,41332,7647,80,8936,31394,1180,80683,35117,1440
14193,2021-08-14 09:00:00+00:00,179.34,20062,36631,7592,80,8855,31358,1174,105188,43923,1469
14194,2021-08-14 10:00:00+00:00,151.41,20048,30447,7597,80,8643,30866,1172,120372,55012,1564
14195,2021-08-14 11:00:00+00:00,140.24,20029,27156,7542,80,8512,27163,1172,125689,61366,1589
14196,2021-08-14 12:00:00+00:00,135.66,20029,25394,7368,80,8484,24772,1172,123746,65239,1577
14197,2021-08-14 13:00:00+00:00,135.67,19953,24916,7408,80,8604,25137,1172,116259,67641,1580
14198,2021-08-14 14:00:00+00:00,141.48,19838,26234,8066,80,8574,27138,1172,102030,72603,1580
14199,2021-08-14 15:00:00+00:00,160.07,19854,30925,8191,80,8694,29152,1174,81928,73731,1580
14200,2021-08-14 16:00:00+00:00,202.82,19866,40813,8493,80,8880,30007,1172,54823,70367,1580
14201,2021-08-14 17:00:00+00:00,247.27,19946,45613,9791,80,9265,30123,1172,26492,62713,1592
14202,2021-08-14 18:00:00+00:00,283.06,19935,44357,11085,80,9973,30936,1427,7165,49800,1596
14203,2021-08-14 19:00:00+00:00,305.82,20007,44235,11585,80,9281,31179,1818,345,43172,1596
14204,2021-08-14 20:00:00+00:00,309.4,20042,44749,11481,80,9650,31217,1172,0,41201,1596
14205,2021-08-14 21:00:00+00:00,313.96,20088,44868,11357,80,9500,31251,1172,0,38998,1596
14206,2021-08-14 22:00:00+00:00,322.04,20122,44606,11543,80,9488,31307,1172,0,34498,1597
14207,2021-08-14 23:00:00+00:00,327.26,20080,44087,11028,80,8788,31340,1172,0,31529,1600
14208,2021-08-15 00:00:00+00:00,315.57,20064,47348,10459,80,8757,31405,1172,0,42318,1597
14209,2021-08-15 01:00:00+00:00,328.01,19985,43907,10179,80,9183,31419,1172,0,30033,1600
14210,2021-08-15 02:00:00+00:00,320.98,19932,43225,9704,80,8644,31448,1172,0,32524,1600
14211,2021-08-15 03:00:00+00:00,316.7,19858,41558,9767,80,8767,31464,1172,0,31783,1600
14212,2021-08-15 04:00:00+00:00,314.65,19846,40552,9683,80,8634,31483,1172,91,31073,1600
14213,2021-08-15 05:00:00+00:00,310.23,19888,40009,9548,80,8467,31520,1172,4250,28625,1600
14214,2021-08-15 06:00:00+00:00,288.51,19946,39942,9538,80,8500,31520,1172,21040,25074,1600
14215,2021-08-15 07:00:00+00:00,258.34,19985,39441,9091,80,8791,31395,1172,47159,20153,1600
14216,2021-08-15 08:00:00+00:00,231.33,19965,39002,8582,80,8907,31446,1172,74909,16683,1600
14217,2021-08-15 09:00:00+00:00,209.32,20008,37094,8479,80,8543,30977,1172,96397,16126,1600
14218,2021-08-15 10:00:00+00:00,190.84,20082,33796,8501,80,8458,30442,1172,109866,16989,1600
14219,2021-08-15 11:00:00+00:00,177.74,20067,30647,8516,80,8512,29587,1173,115308,19503,1600
14220,2021-08-15 12:00:00+00:00,167.25,19898,26799,8539,80,8408,28014,1172,112899,22722,1600
14221,2021-08-15 13:00:00+00:00,172.24,19776,27050,8533,80,8245,28462,1172,101535,25227,1600
14222,2021-08-15 14:00:00+00:00,187.81,19724,29602,8509,80,8160,28827,1172,84270,28435,1600
14223,2021-08-15 15:00:00+00:00,215.62,19829,35720,9012,80,8176,30388,1172,64209,33751,1600
14224,2021-08-15 16:00:00+00:00,252.26,19951,42636,9614,80,8749,31223,1172,41196,38036,1600
14225,2021-08-15 17:00:00+00:00,291.95,19931,46843,11288,80,9053,31192,1172,19856,38183,1600
14226,2021-08-15 18:00:00+00:00,322.48,19965,48546,12698,80,9053,31217,1172,6448,36003,1600
14227,2021-08-15 19:00:00+00:00,335.28,19967,49362,12650,80,8805,31237,1172,342,36300,1600
14228,2021-08-15 20:00:00+00:00,334.27,20029,50091,12544,80,8857,31229,1172,0,38095,1600
14229,2021-08-15 21:00:00+00:00,325.34,20044,49761,12852,80,8794,31237,1172,0,42434,1600
14230,2021-08-15 22:00:00+00:00,322.67,20069,49681,11974,80,8561,31256,1172,0,43471,1599
14231,2021-08-15 23:00:00+00:00,316.45,20077,48839,11705,80,8421,31318,1172,0,45416,1596
14232,2021-08-16 00:00:00+00:00,188.53,20000,34421,9162,71,8062,29812,1172,0,113083,1577
14233,2021-08-16 01:00:00+00:00,303.74,19971,47881,9320,80,8452,31480,1173,0,49370,1598
14234,2021-08-16 02:00:00+00:00,292.41,19893,46779,9310,80,8356,31495,1172,0,54202,1596
14235,2021-08-16 03:00:00+00:00,287.77,19803,47248,9389,80,8452,31493,1172,0,58002,1605
14236,2021-08-16 04:00:00+00:00,282.89,19754,48585,9564,80,8522,31462,1172,82,63847,1596
14237,2021-08-16 05:00:00+00:00,278.57,19752,49873,10063,80,8642,31526,1172,3062,67047,1596
14238,2021-08-16 06:00:00+00:00,265.04,19860,50403,10962,80,8824,31528,1173,14254,69389,1596
14239,2021-08-16 07:00:00+00:00,236.67,19926,50591,10697,80,8598,31552,1172,31849,80978,1596
14240,2021-08-16 08:00:00+00:00,208.1,19890,49642,10586,80,8310,31436,1180,49339,98153,1596
14241,2021-08-16 09:00:00+00:00,188.52,19854,47386,10494,80,8206,31034,1180,61537,110408,1596
14242,2021-08-16 10:00:00+00:00,167.88,19809,41366,10332,80,8583,30702,1177,66207,119710,1590
14243,2021-08-16 11:00:00+00:00,156.36,19849,37920,10304,80,8715,30564,1172,66547,127351,1572
14244,2021-08-16 12:00:00+00:00,152.44,19776,36493,10183,80,8574,30476,1171,63650,131124,1572
14245,2021-08-16 13:00:00+00:00,154.64,19725,36540,10308,80,8533,29860,1172,56421,133140,1572
14246,2021-08-16 14:00:00+00:00,165.63,19843,38095,10664,80,8979,29735,1172,45213,127841,1572
14247,2021-08-16 15:00:00+00:00,179.11,19845,41356,12099,80,8627,30609,1172,33385,129107,1572
14248,2021-08-16 16:00:00+00:00,195.95,19943,45335,12102,80,8773,31261,1172,20783,126757,1572
14249,2021-08-16 17:00:00+00:00,209.11,19989,47493,12744,80,8855,31416,1172,11135,124303,1572
14250,2021-08-16 18:00:00+00:00,217.24,20095,47579,12713,80,9138,31414,1172,3713,120254,1572
14251,2021-08-16 19:00:00+00:00,219.84,20163,47179,12503,80,9015,31429,1172,191,118801,1572
14252,2021-08-16 20:00:00+00:00,215.33,20263,45623,12292,80,8780,31464,1173,0,119607,1572
14253,2021-08-16 21:00:00+00:00,201.96,20258,41604,11836,80,8492,31518,1172,0,122990,1572
14254,2021-08-16 22:00:00+00:00,175.88,20179,33564,10777,77,8127,30130,1173,0,129161,1575
14255,2021-08-16 23:00:00+00:00,164.35,20086,31003,9526,68,7922,29624,1172,0,133882,1584
14256,2021-08-17 00:00:00+00:00,212.22,20154,36992,8938,78,8519,30723,1148,0,93668,1618
14257,2021-08-17 01:00:00+00:00,159.37,19863,29420,9018,72,7390,28197,1172,0,135329,1568
14258,2021-08-17 02:00:00+00:00,159.1,19848,29194,8709,72,7383,27871,1172,0,134400,1573
14259,2021-08-17 03:00:00+00:00,159.88,19795,30065,8597,72,7929,28473,1172,0,135648,1566
14260,2021-08-17 04:00:00+00:00,163.09,19780,31557,8546,72,8010,29477,1172,64,135926,1564
14261,2021-08-17 05:00:00+00:00,176.42,19800,35618,9377,72,7722,30105,1176,3165,131461,1564
14262,2021-08-17 06:00:00+00:00,186.18,19877,39717,10534,72,7922,30466,1180,16697,123506,1564
14263,2021-08-17 07:00:00+00:00,178.36,20014,39155,11341,72,7984,30215,1180,36027,119443,1564
14264,2021-08-17 08:00:00+00:00,172.14,20176,39106,10749,72,8216,25110,1172,53571,119440,1564
14265,2021-08-17 09:00:00+00:00,163.69,20135,38700,11218,69,8128,24831,1156,66668,124275,1569
14266,2021-08-17 10:00:00+00:00,156.63,20123,37009,11600,68,7912,24916,1156,73818,126510,1584
14267,2021-08-17 11:00:00+00:00,151.56,20210,35336,11691,67,8186,25388,1157,76588,127008,1584
14268,2021-08-17 12:00:00+00:00,151.36,20244,34509,11755,64,8415,24811,1156,73591,126311,1584
14269,2021-08-17 13:00:00+00:00,156.85,20233,35074,11596,66,8458,24817,1158,64311,124196,1584
14270,2021-08-17 14:00:00+00:00,171.59,20289,38429,11890,64,8597,24880,1164,52013,121122,1584
14271,2021-08-17 15:00:00+00:00,197.9,20203,44888,12533,64,8896,25686,1172,38061,114542,1584
